"4840906","ZOMBIE TRAMP HALLOWEEN SP MENDOZA VAR ",,"3.33",,,"ACTION LAB ENTERTAINMENT"
"4840907","ZOMBIE TRAMP ONGOING #15 MAIN CVR ",,"2.65",,,"ACTION LAB ENTERTAINMENT"
"4840908","ZOMBIE TRAMP ONGOING #15 RISQUE VAR ",,"3.33",,,"ACTION LAB ENTERTAINMENT"
"4840909","ZOMBIE TRAMP ONGOING #15 MENDOZA VAR ",,"3.33",,,"ACTION LAB ENTERTAINMENT"
"4840910","ZOMBIE TRAMP ONGOING #15 PARSON VAR ",,"3.33",,,"ACTION LAB ENTERTAINMENT"
"4840911","BEEF WITH TOMATO GN ",,"8.99",,,"CONSORTIUM BOOK SALES"
"4840912","HIC HOC JOURNAL OF HUMOR 02 UNITED KINGDOM ",,"7.40",,,"ALTERNATIVE COMICS"
"4840913","SCHMUCK GN  ",,"12.50",,,"CONSORTIUM BOOK SALES"
"4840914","SMOKE HC  ",,"8.99",,,"CONSORTIUM BOOK SALES"
"4840915","COMIC FANDOM QUARTERLY #3 ",,"3.99",,,"AMDALE MEDIA LLC"
"4840916","FM PRES BROKEN MOON #1  REG CVR JONES",,"2.65",,,"AMERICAN GOTHIC PRESS"
"4840918","FM PRES GUNSUITS #4  CVR A HOLDEN",,"2.65",,,"AMERICAN GOTHIC PRESS"
"4840919","FM PRES GUNSUITS #4  CVR B ROBERTSON",,"2.65",,,"AMERICAN GOTHIC PRESS"
"4840920","FM PRES BORNHOME #3  CVR A JOHNSON",,"2.65",,,"AMERICAN GOTHIC PRESS"
"4840921","FM PRES BORNHOME #3  CVR B ROBERTSON",,"2.65",,,"AMERICAN GOTHIC PRESS"
"4840922","ROGUES #2  ODD PARENTHOOD (RES) ",,"2.65",,,"AMIGO COMICS"
"4840923","STRAITJACKET #1   ",,"2.65",,,"AMIGO COMICS"
"4840924","CAVEWOMAN SHORTS #2  CVR A MASSEY",,"2.65",,,"AMRYL ENTERTAINMENT"
"4840925","CAVEWOMAN SHORTS #2  CVR B MASSEY ",,"7.99",,,"AMRYL ENTERTAINMENT"
"4840926","CAVEWOMAN SHORTS #2  CVR D ROOT ",,"7.99",,,"AMRYL ENTERTAINMENT"
"4840930","PEARLS BEFORE SWINE TP PEARLS GETS SACRIFICED ",,"11.50",,,"POCKET BOOKS"
"4840931","SHERMANS LAGOON TALES FROM DEEP TP ",,"8.99",,,"POCKET BOOKS"
"4840932","GOLD DIGGER HALLOWEEN SPECIAL 2015",,"2.65",,,"ANTARCTIC PRESS"
"4840933","GOLD DIGGER ANNUAL #19",,"2.65",,,"ANTARCTIC PRESS"
"4840934","LAST ZOMBIE ZOMNIBUS TP  ",,"28.99",,,"ANTARCTIC PRESS"
"4840935","RISE O/T PLANET O/T LIVING DEAD TP  ",,"8.99",,,"ANTARCTIC PRESS"
"4840936","ZOMBIE KID DIARIES GN 01 PLAYING DEAD ",,"6.99",,,"ANTARCTIC PRESS"
"4840937","ZOMBIE KID DIARIES GN 02 GROSSERY GAMES ",,"6.99",,,"ANTARCTIC PRESS"
"4840938","ZOMBIE KID DIARIES GN 03 WALKING DAD ",,"6.99",,,"ANTARCTIC PRESS"
"4840939","HOW TO DRAW & FIGHT ZOMBIES SUPERSIZE TP ",,"12.50",,,"ANTARCTIC PRESS"
"4840940","ZOMBIE RECOGNITION GUIDE GN ",,"8.99",,,"ANTARCTIC PRESS"
"4840941","NAZI ZOMBIES TP  ",,"8.99",,,"ANTARCTIC PRESS"
"4840942","TALES FROM THE CREEP #2",,"2.65",,,"ANTARCTIC PRESS"
"4840943","HOUSE OF AX ",,"2.65",,,"ANTARCTIC PRESS"
"4840944","SCOUNDREL T-SHIRT SM",,"16.14",,,"ANTARCTIC PRESS"
"4840945","SCOUNDREL T-SHIRT MED",,"16.14",,,"ANTARCTIC PRESS"
"4840946","SCOUNDREL T-SHIRT LG",,"16.14",,,"ANTARCTIC PRESS"
"4840947","SCOUNDREL T-SHIRT XL",,"16.14",,,"ANTARCTIC PRESS"
"4840948","SCOUNDREL T-SHIRT XXL",,"17.72",,,"ANTARCTIC PRESS"
"4840949","SCOUNDREL T-SHIRT XXXL",,"18.10",,,"ANTARCTIC PRESS"
"4840950","GRUNTS WAR STORIES TP ",,"8.99",,,"ARCANA STUDIO"
"4840951","PIXIES GN ",,"17.99",,,"ARCANA STUDIO"
"4840952","ZIPPER VS DOMINATRIX GN 01 (RES)",,"12.50",,,"ARCANA STUDIO"
"4840953","SHIELD  #3 REG CVR (RES)",,"2.65",,,"ARCHIE COMIC PUBLICATIONS"
"4840954","SHIELD  #3 EISMA VAR CVR (RES)",,"2.65",,,"ARCHIE COMIC PUBLICATIONS"
"4840955","SHIELD  #3 SALAS VAR CVR (RES)",,"2.65",,,"ARCHIE COMIC PUBLICATIONS"
"4840956","SHIELD  #3 WILFREDO TORRES VAR CVR (RES)",,"2.65",,,"ARCHIE COMIC PUBLICATIONS"
"4840957","AFTERLIFE WITH ARCHIE #8 2ND PTG FRANCAVILLA CVR",,"2.65",,,"ARCHIE COMIC PUBLICATIONS"
"4840958","ARCHIE #3 STAPLES REG CVR",,"2.65",,,"ARCHIE COMIC PUBLICATIONS"
"4840959","ARCHIE #3 CALDWELL VAR CVR",,"2.65",,,"ARCHIE COMIC PUBLICATIONS"
"4840960","ARCHIE #3 CHIANG VAR CVR",,"2.65",,,"ARCHIE COMIC PUBLICATIONS"
"4840961","ARCHIE #3 IMMONEN VAR CVR",,"2.65",,,"ARCHIE COMIC PUBLICATIONS"
"4840962","ARCHIE #3 ROBINSON VAR CVR",,"2.65",,,"ARCHIE COMIC PUBLICATIONS"
"4840963","ARCHIE FUNHOUSE COMICS DOUBLE DIGEST #18",,"3.33",,,"ARCHIE COMIC PUBLICATIONS"
"4840964","ARCHIE JUMBO COMICS DIGEST #265",,"4.50",,,"ARCHIE COMIC PUBLICATIONS"
"4840965","BEST OF ARCHIE COMICS 75 YEARS 75 STORIES TP","our price","7.97","reduced from","10.99","ARCHIE COMIC PUBLICATIONS"
"4840966","BEST OF ARCHIE COMICS DLX ED HC 01 (RES)","our price","10.87","reduced from","14.99","ARCHIE COMIC PUBLICATIONS"
"4840967","BETTY & VERONICA COMICS DOUBLE DIGEST #237",,"3.33",,,"ARCHIE COMIC PUBLICATIONS"
"4840968","JUGHEAD #1 REG CVR",,"2.65",,,"ARCHIE COMIC PUBLICATIONS"
"4840969","JUGHEAD #1 EDMIN VAR CVR",,"2.65",,,"ARCHIE COMIC PUBLICATIONS"
"4840970","JUGHEAD #1 FRANCAVILLA VAR CVR",,"2.65",,,"ARCHIE COMIC PUBLICATIONS"
"4840971","JUGHEAD #1 HACK VAR CVR",,"2.65",,,"ARCHIE COMIC PUBLICATIONS"
"4840972","JUGHEAD #1 PEREZ VAR CVR",,"2.65",,,"ARCHIE COMIC PUBLICATIONS"
"4840973","JUGHEAD #1 ZDARSKY VAR CVR",,"2.65",,,"ARCHIE COMIC PUBLICATIONS"
"4840974","JUGHEAD & ARCHIE COMICS DOUBLE DIGEST #16",,"3.33",,,"ARCHIE COMIC PUBLICATIONS"
"4840975","WORLD OF ARCHIE COMICS DOUBLE DIGEST #53",,"3.33",,,"ARCHIE COMIC PUBLICATIONS"
"4840976","MEGA MAN #53 REG CVR",,"2.65",,,"ARCHIE COMIC PUBLICATIONS"
"4840977","MEGA MAN #53 PITILLI VAR CVR",,"2.65",,,"ARCHIE COMIC PUBLICATIONS"
"4840978","ART OF SONIC THE HEDGEHOG COMICS ","our price","21.74","reduced from","29.99","ARCHIE COMIC PUBLICATIONS"
"4840979","SONIC THE HEDGEHOG TP 04 CONTROL ","our price","7.24","reduced from","9.99","ARCHIE COMIC PUBLICATIONS"
"4840980","SONIC THE HEDGEHOG #277 REG CVR ",,"2.65",,,"ARCHIE COMIC PUBLICATIONS"
"4840981","SONIC THE HEDGEHOG #277 HESSE VAR CVR ",,"2.65",,,"ARCHIE COMIC PUBLICATIONS"
"4840982","SONIC UNIVERSE #80 REG CVR ",,"2.65",,,"ARCHIE COMIC PUBLICATIONS"
"4840983","SONIC UNIVERSE #80 KNIGHT VAR CVR ",,"2.65",,,"ARCHIE COMIC PUBLICATIONS"
"4840984","CASTRO GN",,"14.50",,,"CONSORTIUM BOOK SALES"
"4840985","NEW ZODIAX #4 ",,"2.35",,,"ASTRONAUT INK"
"4840986","JIRNI VOL 2 #2 DIRECT MARKET CVR A",,"2.65",,,"ASPEN MLT INC"
"4840987","JIRNI VOL 2 #2 DIRECT MARKET CVR B",,"2.65",,,"ASPEN MLT INC"
"4840989","ETERNAL SOULFIRE #3 DIRECT MARKET CVR A",,"2.65",,,"ASPEN MLT INC"
"4840990","ETERNAL SOULFIRE #3 DIRECT MARKET CVR B",,"2.65",,,"ASPEN MLT INC"
"4840992","CRITTER #3 DIRECT MARKET CVR A",,"2.65",,,"ASPEN MLT INC"
"4840993","CRITTER #3 DIRECT MARKET CVR B",,"2.65",,,"ASPEN MLT INC"
"4840995","FATHOM BLUE #4 DIRECT MARKET CVR A",,"2.65",,,"ASPEN MLT INC"
"4840996","FATHOM BLUE #4 DIRECT MARKET CVR B",,"2.65",,,"ASPEN MLT INC"
"4840997","FATHOM BLUE #4 DIRECT MARKET CVR C",,"2.65",,,"ASPEN MLT INC"
"4840998","FATHOM BLUE #4 DIRECT MARKET CVR D",,"2.65",,,"ASPEN MLT INC"
"4840999","PSYCHO BONKERS #5  DIRECT MARKET CVR A",,"2.65",,,"ASPEN MLT INC"
"4841000","PSYCHO BONKERS #5  DIRECT MARKET CVR B",,"2.65",,,"ASPEN MLT INC"
"4841001","FOUR POINTS #6 DIRECT MARKET CVR A",,"2.65",,,"ASPEN MLT INC"
"4841002","FOUR POINTS #6 DIRECT MARKET CVR B",,"2.65",,,"ASPEN MLT INC"
"4841003","CROSSED PLUS 100 TP 01  ","our price","10.87","reduced from","14.99","AVATAR PRESS INC"
"4841004","CROSSED PLUS 100 HC 01  ","our price","15.22","reduced from","20.99","AVATAR PRESS INC"
"4841005","GOD IS DEAD TP 06  ","our price","10.87","reduced from","14.99","AVATAR PRESS INC"
"4841006","MERCURY HEAT #3 ",,"2.65",,,"AVATAR PRESS INC"
"4841007","MERCURY HEAT #3 WRAP CVR ",,"2.65",,,"AVATAR PRESS INC"
"4841008","MERCURY HEAT #3 ART NOUVEAU CVR ",,"2.65",,,"AVATAR PRESS INC"
"4841009","MERCURY HEAT #3 EXCESSIVE FORCE CVR ",,"2.65",,,"AVATAR PRESS INC"
"4841010","MERCURY HEAT #3 DESIGNS CVR  ",,"3.99",,,"AVATAR PRESS INC"
"4841011","NIGHT OF THE LIVING DEAD COMPLETE TP SLIPCASE ED  ",,"44.99",,,"AVATAR PRESS INC"
"4841012","PROVIDENCE #4  ",,"3.33",,,"AVATAR PRESS INC"
"4841013","PROVIDENCE #4  PANTHEON CVR ",,"3.33",,,"AVATAR PRESS INC"
"4841014","PROVIDENCE #4  DREAMSCAPE WRAP CVR ",,"3.33",,,"AVATAR PRESS INC"
"4841015","PROVIDENCE #4  PORTRAIT CVR ",,"3.33",,,"AVATAR PRESS INC"
"4841016","PROVIDENCE #4  WOMEN OF HPL CVR ",,"3.33",,,"AVATAR PRESS INC"
"4841017","PROVIDENCE #4  ANCIENT TOME CVR  ",,"2.99",,,"AVATAR PRESS INC"
"4841018","CROSSED BADLANDS #84 ",,"2.65",,,"AVATAR PRESS INC"
"4841019","CROSSED BADLANDS #84 TORTURE CVR ",,"2.65",,,"AVATAR PRESS INC"
"4841020","CROSSED BADLANDS #84 WRAP CVR ",,"2.65",,,"AVATAR PRESS INC"
"4841021","CROSSED BADLANDS #84 ART DECO CVR ",,"6.25",,,"AVATAR PRESS INC"
"4841022","CROSSED BADLANDS #84 C DAY WORLDWIDE CVR ",,"2.65",,,"AVATAR PRESS INC"
"4841023","CROSSED BADLANDS #84 RED CROSSED CVR  ",,"3.99",,,"AVATAR PRESS INC"
"4841024","CROSSED BADLANDS #85 ",,"2.65",,,"AVATAR PRESS INC"
"4841025","CROSSED BADLANDS #85 TORTURE CVR ",,"2.65",,,"AVATAR PRESS INC"
"4841026","CROSSED BADLANDS #85 WRAP CVR ",,"2.65",,,"AVATAR PRESS INC"
"4841027","CROSSED BADLANDS #85 C DAY WORLDWIDE CVR ",,"2.65",,,"AVATAR PRESS INC"
"4841028","CROSSED BADLANDS #85 ART DECO CVR ",,"6.25",,,"AVATAR PRESS INC"
"4841029","CROSSED BADLANDS #85 RED CROSSED  ",,"3.99",,,"AVATAR PRESS INC"
"4841030","CROSSED PLUS 100 #10 ",,"2.65",,,"AVATAR PRESS INC"
"4841031","CROSSED PLUS 100 #10 AMERICAN HISTORY X WRAP CVR ",,"2.65",,,"AVATAR PRESS INC"
"4841032","CROSSED PLUS 100 #10 CROSSED WIRES CVR ",,"2.65",,,"AVATAR PRESS INC"
"4841033","CROSSED PLUS 100 #10 DISASTERED CVR ",,"2.65",,,"AVATAR PRESS INC"
"4841034","CROSSED PLUS 100 #10 HORRIFIC HOMAGE CVR ",,"2.65",,,"AVATAR PRESS INC"
"4841035","CROSSED PLUS 100 #10 WISHFUL FICTION CVR ",,"2.65",,,"AVATAR PRESS INC"
"4841036","CROSSED PLUS 100 #10 RED CROSSED CVR  ",,"3.99",,,"AVATAR PRESS INC"
"4841037","WAR STORIES #12 ",,"2.65",,,"AVATAR PRESS INC"
"4841038","WAR STORIES #12 WRAP CVR ",,"2.65",,,"AVATAR PRESS INC"
"4841039","WAR STORIES #12 GOOD GIRL NOSE ART CVR ",,"2.65",,,"AVATAR PRESS INC"
"4841040","WAR STORIES #12 BATTLE DAMAGE CVR  ",,"3.99",,,"AVATAR PRESS INC"
"4841041","GOD IS DEAD #42 ",,"2.65",,,"AVATAR PRESS INC"
"4841042","GOD IS DEAD #42 ICONIC CVR ",,"2.65",,,"AVATAR PRESS INC"
"4841043","GOD IS DEAD #42 CARNAGE WRAP CVR ",,"2.65",,,"AVATAR PRESS INC"
"4841044","GOD IS DEAD #42 END OF DAYS CVR ",,"2.65",,,"AVATAR PRESS INC"
"4841045","GOD IS DEAD #42 ENCHANTING CVR ",,"2.65",,,"AVATAR PRESS INC"
"4841046","GOD IS DEAD #42 GILDED CVR  ",,"3.99",,,"AVATAR PRESS INC"
"4841047","CROSSED BADLANDS #75 PHOENIX ART DECO CVR ",,"6.25",,,"AVATAR PRESS INC"
"4841048","UBER #25 MIGHTY MARIA CVR ",,"6.25",,,"AVATAR PRESS INC"
"4841049","IGNITION COMPLETE SERIES COLLECTOR BOX SET ",,"56.25",,,"AVATAR PRESS INC"
"4841050","GOD IS DEAD TP 01  ",,"12.50",,,"AVATAR PRESS INC"
"4841051","GOD IS DEAD TP 02  ",,"12.50",,,"AVATAR PRESS INC"
"4841052","GOD IS DEAD TP 03  ",,"12.50",,,"AVATAR PRESS INC"
"4841053","GOD IS DEAD TP 04  ",,"12.50",,,"AVATAR PRESS INC"
"4841054","GOD IS DEAD TP 05  ",,"12.50",,,"AVATAR PRESS INC"
"4841055","ESCAPE O/T LIVING DEAD RESURRECTED TP  ",,"17.99",,,"AVATAR PRESS INC"
"4841056","WARREN ELLIS BLACK GAS TP  ",,"12.50",,,"AVATAR PRESS INC"
"4841057","CHRONICLES OF WORMWOOD TP (NEW PTG)  ",,"12.50",,,"AVATAR PRESS INC"
"4841058","CHRONICLES OF WORMWOOD LAST BATTLE TP  ",,"12.50",,,"AVATAR PRESS INC"
"4841059","CHRONICLES OF WORMWOOD LAST ENEMY GN  ",,"4.99",,,"AVATAR PRESS INC"
"4841060","PEANUTS FRIENDS FOREVER TP ",,"9.99",,,"RANDOM HOUSE"
"4841061","LADY MECHANIKA TABLET OF DESTINIES #5  MAIN CVRS",,"2.65",,,"BENITEZ PRODUCTIONS"
"4841062","LADY MECHANIKA TABLET OF DESTINIES #5 1-10 BENITEZ ",,"5.99",,,"BENITEZ PRODUCTIONS"
"4841063","TRANSFERENCE #4 ",,"2.65",,,"BLACK MASK COMICS"
"4841064","USAGI JANE AND THE SKULLBUNNIES GN 01",,"15.25",,,"BLACK SHEEP COMICS"
"4841065","FUTURE PROOF #7",,"2.65",,,"BLISS ON TAP"
"4841066","ACCELERATORS: MOMENTUM #4 ",,"2.65",,,"BLUE JUICE COMICS"
"4841067","ANNE BONNIE",,"2.65",,,"BLUE JUICE COMICS"
"4841068","A PIGGYS TALE #4 ",,"1.99",,,"BOHEMIAN PRESS"
"4841069","BART SIMPSON COMICS #98",,"1.99",,,"BONGO COMICS"
"4841070","SIMPSONS ILLUSTRATED #19",,"2.65",,,"BONGO COMICS"
"4841071","SIMPSONS TREEHOUSE OF HORROR #21",,"3.33",,,"BONGO COMICS"
"4841072","SIMPSONS TREEHOUSE OF HORROR TP 01 JEEBIE",,"10.99",,,"HARPER COLLINS PUBLISHERS"
"4841073","SIMPSONS TREEHOUSE OF HORROR TP 02 SPO",,"10.99",,,"HARPER COLLINS PUBLISHERS"
"4841074","SIMPSONS TREEHOUSE OF HORROR TP 03 FUN FILLED  ",,"10.99",,,"HARPER COLLINS PUBLISHERS"
"4841075","SIMPSONS TREEHOUSE OF HORROR TP 04 HOOD",,"8.99",,,"HARPER COLLINS PUBLISHERS"
"4841076","SIMPSONS TREEHOUSE OF HORROR TP 05 DEAD MANS ",,"10.99",,,"HARPER COLLINS PUBLISHERS"
"4841077","SIMPSONS TREEHOUSE OF HORROR TP 06 BEYOND",,"10.99",,,"HARPER COLLINS PUBLISHERS"
"4841078","SPONGEBOB COMICS #48",,"1.99",,,"BONGO COMICS"
"4841079","WILDS END ENEMY WITHIN #1  MAIN CVR",,"2.65",,,"BOOM ENTERTAINMENT"
"4841080","WILDS END ENEMY WITHIN #1  10 YEARS GUILLORY 1-10 ",,"5.99",,,"BOOM ENTERTAINMENT"
"4841082","WILDS END TP 01 FIRST LIGHT","our price","10.87","reduced from","14.99","BOOM ENTERTAINMENT"
"4841083","HYPERNATURALS TP 01 ",,"10.75",,,"BOOM ENTERTAINMENT"
"4841084","HYPERNATURALS TP 02 ",,"12.50",,,"BOOM ENTERTAINMENT"
"4841085","HYPERNATURALS TP 03 ",,"10.75",,,"BOOM ENTERTAINMENT"
"4841086","JIM HENSONS DARK CRYSTAL CREATION MYTHS HC 03","our price","13.77","reduced from","18.99","BOOM ENTERTAINMENT"
"4841087","JIM HENSONS DARK CRYSTAL TP 01 CREATION MYTHS",,"8.99",,,"BOOM ENTERTAINMENT"
"4841088","JIM HENSONS DARK CRYSTAL HC 02 CREATION MYTHS",,"12.50",,,"BOOM ENTERTAINMENT"
"4841089","THIRD WITCH #1 ",,"2.65",,,"BOOM ENTERTAINMENT"
"4841090","THIRD WITCH #1  10 YEARS LIEW 1-10 VAR ",,"5.99",,,"BOOM ENTERTAINMENT"
"4841092","DIESEL #1 ",,"2.65",,,"BOOM ENTERTAINMENT"
"4841093","DIESEL #1  10 YEARS KNISLEY 1-10 VAR ",,"5.99",,,"BOOM ENTERTAINMENT"
"4841095","PEANUTS A TRIBUTE TO CHARLES M SCHULZ HC ","our price","18.84","reduced from","25.99","BOOM ENTERTAINMENT"
"4841096","PEANUTS WHERE BEAGLES DARE ORIGINAL GN","our price","5.44","reduced from","7.50","BOOM ENTERTAINMENT"
"4841097","PEANUTS BEAGLE LANDED CHARLIE BROWN GN ",,"6.25",,,"BOOM ENTERTAINMENT"
"4841098","ITS TOKYO CHARLIE BROWN ORIGINAL GN (CURR PTG)",,"6.25",,,"BOOM ENTERTAINMENT"
"4841099","AMAZING WORLD OF GUMBALL 2015 GRAB BAG",,"3.33",,,"BOOM ENTERTAINMENT"
"4841100","AMAZING WORLD OF GUMBALL 2015 GRAB BAG 1-10",,"5.99",,,"BOOM ENTERTAINMENT"
"4841101","AMAZING WORLD OF GUMBALL TPBK VOL.1",,"8.99",,,"BOOM ENTERTAINMENT"
"4841102","ADVENTURE TIME FLIP SIDE MATHEMATICAL HC ","our price","12.32","reduced from","16.99","BOOM ENTERTAINMENT"
"4841103","ADVENTURE TIME CANDY CAPERS MATHEMATICAL HC  ",,"13.75",,,"BOOM ENTERTAINMENT"
"4841104","SLEEPY HOLLOW TP 01","our price","7.97","reduced from","10.99","BOOM ENTERTAINMENT"
"4841105","IRREDEEMABLE PREMIERE HC 01","our price","16.31","reduced from","22.50","BOOM ENTERTAINMENT"
"4841106","EVIL EMPIRE TP 02","our price","7.97","reduced from","10.99","BOOM ENTERTAINMENT"
"4841107","EVIL EMPIRE TP 01 ",,"8.99",,,"BOOM ENTERTAINMENT"
"4841108","ARCADIA #5",,"2.65",,,"BOOM ENTERTAINMENT"
"4841110","SLEEPY HOLLOW PROVIDENCE #2 ",,"2.65",,,"BOOM ENTERTAINMENT"
"4841112","BROKEN WORLD #4 ",,"2.65",,,"BOOM ENTERTAINMENT"
"4841113","FICTION #4 ",,"2.65",,,"BOOM ENTERTAINMENT"
"4841114","WOODS #16",,"2.65",,,"BOOM ENTERTAINMENT"
"4841115","UFOLOGY #6  ",,"2.65",,,"BOOM ENTERTAINMENT"
"4841116","SONS OF ANARCHY #25 ",,"3.33",,,"BOOM ENTERTAINMENT"
"4841119","WELCOME BACK #2 MAIN CVRS",,"2.65",,,"BOOM ENTERTAINMENT"
"4841120","JOHN FLOOD #2",,"2.65",,,"BOOM ENTERTAINMENT"
"4841121","SPIRE #3 ",,"2.65",,,"BOOM ENTERTAINMENT"
"4841122","ESCAPE FROM NEW YORK #10 MAIN CVRS",,"2.65",,,"BOOM ENTERTAINMENT"
"4841124","BIG TROUBLE IN LITTLE CHINA #16",,"2.65",,,"BOOM ENTERTAINMENT"
"4841126","CLUSTER #7",,"2.65",,,"BOOM ENTERTAINMENT"
"4841127","BURNING FIELDS #8 ",,"2.65",,,"BOOM ENTERTAINMENT"
"4841128","HACKTIVIST VOL 2 #3 ",,"2.65",,,"BOOM ENTERTAINMENT"
"4841129","AMERICATOWN #2",,"2.65",,,"BOOM ENTERTAINMENT"
"4841130","LANTERN CITY #5 ",,"2.65",,,"BOOM ENTERTAINMENT"
"4841132","MUNCHKIN #9",,"2.65",,,"BOOM ENTERTAINMENT"
"4841133","LUMBERJANES #18",,"2.65",,,"BOOM ENTERTAINMENT"
"4841135","LUMBERJANES #13 DENVER COMIC CON EXC",,"6.25",,,"BOOM ENTERTAINMENT"
"4841136","POWER UP #3 ",,"2.65",,,"BOOM ENTERTAINMENT"
"4841137","OVER THE GARDEN WALL #2 ",,"2.65",,,"BOOM ENTERTAINMENT"
"4841138","OVER THE GARDEN WALL #2 SUBCRIPTION FLYNN VAR ",,"2.65",,,"BOOM ENTERTAINMENT"
"4841140","ADVENTURE TIME #44 ",,"2.65",,,"BOOM ENTERTAINMENT"
"4841141","ADVENTURE TIME #44 SUBSCRIPTION KINDRED VAR ",,"2.65",,,"BOOM ENTERTAINMENT"
"4841142","REGULAR SHOW #27",,"2.65",,,"BOOM ENTERTAINMENT"
"4841143","REGULAR SHOW #27 SUBS COVER",,"2.65",,,"BOOM ENTERTAINMENT"
"4841144","ADVENTURE TIME FIONNA & CAKE CARD WARS #3  ",,"2.65",,,"BOOM ENTERTAINMENT"
"4841145","ADVENTURE TIME FIONNA & CAKE CARD WARS #3  SUB ",,"2.65",,,"BOOM ENTERTAINMENT"
"4841147","CLARENCE #4",,"2.65",,,"BOOM ENTERTAINMENT"
"4841148","CLARENCE #4 SUBS COVER",,"2.65",,,"BOOM ENTERTAINMENT"
"4841149","CLARENCE #4 1-10 VARIANT",,"5.99",,,"BOOM ENTERTAINMENT"
"4841150","BEE AND PUPPYCAT #16",,"2.65",,,"BOOM ENTERTAINMENT"
"4841151","BEE AND PUPPYCAT #16 SUBSCRIPTION ROCHIN VAR",,"2.65",,,"BOOM ENTERTAINMENT"
"4841152","BRAVEST WARRIORS #36",,"2.65",,,"BOOM ENTERTAINMENT"
"4841153","BRAVEST WARRIORS #36 SUBSCRIPTION STRESING VAR",,"2.65",,,"BOOM ENTERTAINMENT"
"4841154","BRAVEST WARRIORS #33 DENVER COMIC CON EXCLUSIVE",,"6.25",,,"BOOM ENTERTAINMENT"
"4841155","PEANUTS VOL 2 #25 DENVER COMIC CON EXCLUSIVE",,"6.25",,,"BOOM ENTERTAINMENT"
"4841156","FALL OF CTHULHU OMNIBUS TP ",,"22.50",,,"BOOM ENTERTAINMENT"
"4841157","CURSE TP ",,"8.99",,,"BOOM ENTERTAINMENT"
"4841158","DAY MEN TP 01 ",,"6.25",,,"BOOM ENTERTAINMENT"
"4841159","DRACULA COMPANY OF MONSTERS TP 01 ",,"8.25",,,"BOOM ENTERTAINMENT"
"4841160","FANBOYS VS ZOMBIES TP 01 ",,"8.99",,,"BOOM ENTERTAINMENT"
"4841161","CLIVE BARKERS NIGHTBREED TP 01  ",,"8.99",,,"BOOM ENTERTAINMENT"
"4841162","28 DAYS LATER OMNIBUS TP 01 ",,"22.50",,,"BOOM ENTERTAINMENT"
"4841163","FEEDING GROUND HC  ",,"15.25",,,"BOOM ENTERTAINMENT"
"4841164","RETURNING TP ",,"8.99",,,"BOOM ENTERTAINMENT"
"4841165","SAVAGE BROTHERS DELUXE ED TP ",,"6.25",,,"BOOM ENTERTAINMENT"
"4841166","TAG DLX ED TP ",,"8.99",,,"BOOM ENTERTAINMENT"
"4841167","LADY DEATH APOCALYPSE #0 ",,"4.50",,,"BOUNDLESS"
"4841168","LADY DEATH APOCALYPSE #0 SEXY CVR ",,"4.50",,,"BOUNDLESS"
"4841169","LADY DEATH APOCALYPSE #0 BLAZING HOT CVR ",,"4.50",,,"BOUNDLESS"
"4841170","LADY DEATH APOCALYPSE #0 MONSTROUS CVR ",,"4.50",,,"BOUNDLESS"
"4841171","LADY DEATH APOCALYPSE #0 PAINTED CVR ",,"4.50",,,"BOUNDLESS"
"4841172","LADY DEATH APOCALYPSE #0 CENTURY SET  ",,"56.25",,,"BOUNDLESS"
"4841173","LADY DEATH APOCALYPSE #0 AUXILIARY CVR ",,"4.50",,,"BOUNDLESS"
"4841174","LADY DEATH APOCALYPSE #0 PURE ART CVR ",,"6.25",,,"BOUNDLESS"
"4841175","LADY DEATH APOCALYPSE #0 LEATHER CVR  ",,"12.50",,,"BOUNDLESS"
"4841176","LADY DEATH APOCALYPSE #0 CHARACTER DESIGN CVR  ",,"4.80",,,"BOUNDLESS"
"4841177","LADY DEATH  #25 TORONTO VIP CVR ",,"12.50",,,"BOUNDLESS"
"4841178","LADY DEATH  #0 SLAYER CVR ",,"6.25",,,"BOUNDLESS"
"4841179","LADY DEATH GN LIBARY SET & SIGNED POSTER ",,"28.99",,,"BOUNDLESS"
"4841180","LADY DEATH INFERNAL SINS DLX COLL BOX SET ",,"56.25",,,"BOUNDLESS"
"4841181","LADY DEATH  #14 WONDERCON SET ",,"33.75",,,"BOUNDLESS"
"4841182","LADY DEATH  #15 EMERALD CITY SET ",,"39.75",,,"BOUNDLESS"
"4841183","TAROT WITCH OF THE BLACK ROSE #94 ",,"1.99",,,"BROADSWORD COMICS"
"4841184","TAROT WITCH OF THE BLACK ROSE #94 VARIANT 1-10   ",,"5.99",,,"BROADSWORD COMICS"
"4841185","TAROT WITCH OF THE BLACK ROSE #94 DLX ED  ",,"12.50",,,"BROADSWORD COMICS"
"4841186","TAROT WITCH OF THE BLACK ROSE #94 H'WEEN PHOTO ",,"12.50",,,"BROADSWORD COMICS"
"4841188","CANTEEN KATE BY MATT BAKER HC ",,"17.50",,,"CANTON STREET PRESS"
"4841189","COMPLETE GOLDEN AGE AIRBOY & VALKYRIE HC  ",,"15.25",,,"CANTON STREET PRESS"
"4841191","CAPTAIN CANUCK 2015 ONGOING #5",,"2.65",,,"CHAPTER HOUSE PUBLISHING, INC"
